//변수명,명칭,영문명칭,일어명칭,중국명칭,태국명칭,기본생성개수,최대곂침개수,1차아이템종류,2차아이템종류,3차아이템종류,아이템직업소속,소비불가,사용가능,사용성별,무게,가격,게임머니,내구력,수리횟수,수리불가능,고장유무,마모도,경도,잡는형식,굽높이,장착위치,장착위치,파츠파일,제거될위치,기본부위무시,아이템레벨,추가레벨,희귀성,상점판매가능,로그남길것,공격속도 감소,필요 아이템,필요 아이템종류,최소능력,최대능력,공격 속성,속성 공격력,최소추가스킬,최대추가스킬,공격 스타일,타격방식,무기종류,아이템1차공격순서,아이템2차공격순서,아이템3차공격순서,아이템4차공격순서,아이템1차공격동작,아이템2차공격동작,아이템3차공격동작,아이템4차공격동작,지속피해,최대장전개수,반동,구경,연발률,장전시간,추가공격성공률,추가 마법성공률,공격속도,타격시 반동,공격범위,추가판정치,적용대상1,적용대상2,적용값1,적용값2,적용변화값1,적용변화값2,필요직업,필요힘,필요체력,필요민첩,필요지능,필요MP,필요EP,직업필요레벨,학과필요레벨,기술준비,기술 준비시간,기술 시전거리,원소이펙트,사용 효과,효과 2 (2차 효과),효과 3 (3차 효과),사용 모션,유지시간,지속시간,발동시기,발동대상,사용시기,마법범위,마법속성,참조스탯1,참조스탯2,참조타겟1,참조타겟2,참조수치1,참조수치2,기술속성,마법저항,전기저항,불저항,바람저항,물저항,땅저항,마법증폭,마법퓨전,악행,성장유무,생산유무,숙련레벨,최대숙련레벨,서브디파인위치,현재경험치,기술숙련치,연속기술방식,콤보스킬타임,카드타입,비행속도,비행선회각(좌우),비행선회각(상하),비행제한레벨,비행연료충전량,비행연료소비량,가속연료충전량,팩당연료충전량,직업제한1,제한레벨1,직업제한2,제한레벨2,반사광,공격음1(무기 타격음),공격음2(무기 크리티컬),공격음3(무기 휘두름음1),공격음4(무기 휘두름음2),방어음,타격음(충전소리),피해음,뛸때 추가음,아이콘파일,설명,영어설명,일어설명,중국어설명,태국어설명
//dwID,szName,szNameEn,"""""","""""","""""",dwNum,dwPackMax,dwItemKind1,dwItemKind2,dwItemKind3,dwItemJob,bPermanence,dwUseable,dwItemSex,dwWeight,dwCost,dwCash,dwEndurance,dwRepairNumber,bRepairUnable,bJammed,nAbrasion,nHardness,dwHanded,dwHeelH,dwParts,dwPartsub,bPartFile,dwExclusive,dwBasePartsIgnore,dwItemLV,dwAddLV,dwItemRare,dwShopAble,bLog,dwSpeedPenalty,dwLinkItem,dwLinkKind,dwAbilityMin,dwAbilityMax,eItemType,wItemEAtk,dwAddSkillMin,dwAddSkillMax,dwAtkStyle,dwAtkType,dwWeaponType,dwItemAtkOrder1,dwItemAtkOrder2,dwItemAtkOrder3,dwItemAtkOrder4,dwItemMotion1,dwItemMotion2,dwItemMotion3,dwItemMotion4,bContinuousPain,dwShellQuantity,dwRecoil,dwCaliber,dwBarrageRate,dwLoadingTime,nAdjHitRate,nAdjSpellRate,dwAttackSpeed,dwDmgShift,dwAttackRange,dwAdjRoll,dwDestParam1,dwDestParam2,nAdjParamVal1,nAdjParamVal2,dwChgParamVal1,dwChgParamVal2,dwReqJob,dwReqStr,dwReqSta,dwReqDex,dwReqInt,dwReqMp,dwRepFp,dwReqJobLV,dwReqDisLV,dwSkillReadyType,dwSkillReady,dwSkillRange,dwSfxElemental,dwSfxObj,dwSfxObj2,dwSfxObj3,"dwUseMotion(01,02,03 번호 붙여 다음 동작연결)",dwCircleTime,dwSkillTime,dwExeChance,dwExeTarget,dwUseChance,dwSpellRegion,dwSpellType,dwReferStat1,dwReferStat2,dwReferTarget1,dwReferTarget2,dwReferValue1,dwReferValue2,dwSkillType,dwItemResistMagic,fItemResistElecricity,fItemResistFire,fItemResistWind,fItemResistWater,fItemResistEarth,bAmplification,bFusion,nEvildoing,bGrow,bCraft,dwExpertLV,ExpertMax,dwSubDefine,dwExp,LVRatio,dwComboStyle,dwComboSkillTime,dwCardType,fFlightSpeed,fFlightLRAngle,fFlightTBAngle,dwFlightLimit,dwFFuelReMax,dwFFuelSp,dwAFuelReMax,dwFuelRe,dwLimitJob1,dwLimitLevel1,dwLimitJob2,dwLimitLevel2,dwReflect,dwSndAttack1,dwSndAttack2,dwSndAttack3,dwSndAttack4,dwSndDefense,dwSndHit,dwSndDamage,dwSndClang,szIcon,szComment,"""""","""""","""""",""""""
SI_ACR_JUGGLING_SKILL3,"""저글링 콤보피니쉬_01""","""Juggling Skill3""","""????????????3""","""""","""""",1,1,JTYPE_EXPERT,JOB_ACROBAT,DIS_JUGGLING,JOB_ACROBAT,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_JUGGLING,0,0,_NONE,0,=,=,=,AT_PIERCE,WT_EQUIP,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_RANGE,=,=,=,=,=,=,=,=,=,=,=,=,=,0,12,41,=,=,=,=,=,=,=,MTI_ACR_JUGGLING_SKILL3,=,=,WET_NOW,EXT_SPECIALATK,WUI_TARGETINGOBJ,SRO_DIRECT,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,=,=,=,1,20,475,1,10,CT_FINISH,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""암기를 사용한 피니쉬스킬""","""""","""""","""""",""""""
SI_ACR_JUGGLING_SKILL4,"""저글링 콤보시작_02""","""Juggling Skill4""","""????????????4""","""""","""""",1,1,JTYPE_EXPERT,JOB_ACROBAT,DIS_JUGGLING,JOB_ACROBAT,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_JUGGLING,0,0,_NONE,0,=,=,=,AT_PIERCE,WT_EQUIP,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_RANGE,=,=,=,=,=,=,=,=,=,=,=,=,=,0,19,41,=,=,=,=,=,=,=,MTI_ACR_JUGGLING_SKILL4,=,=,WET_NOW,EXT_SPECIALATK,WUI_TARGETINGOBJ,SRO_DIRECT,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,=,=,=,1,20,495,1,10,CT_STEP,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""암기를 사용한 스탭스킬""","""""","""""","""""",""""""
SI_ACR_JUGGLING_SKILL5,"""저글링 콤보피니쉬_02""","""Juggling Skill5""","""????????????5""","""""","""""",1,1,JTYPE_EXPERT,JOB_ACROBAT,DIS_JUGGLING,JOB_ACROBAT,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_JUGGLING,0,0,_NONE,0,=,=,=,AT_PIERCE,WT_EQUIP,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_RANGE,=,=,=,=,=,=,=,=,=,=,=,=,=,0,27,41,=,=,=,=,=,=,=,MTI_ACR_JUGGLING_SKILL5,=,=,WET_NOW,EXT_SPECIALATK,WUI_TARGETINGOBJ,SRO_DIRECT,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,=,=,=,1,20,515,1,10,CT_FINISH,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""암기를 사용한 피니쉬스킬""","""""","""""","""""",""""""
SI_ACR_ACROBATIC_FEATHERBODY,"""페더바디""","""FeatherBody""","""??????????""","""""","""""",1,1,JTYPE_EXPERT,JOB_ACROBAT,DIS_ACROBATIC,JOB_ACROBAT,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,=,2,=,=,=,=,=,=,=,=,=,0,4,41,SR_AFTER,0,=,=,=,=,=,MTI_ACR_ACROBATIC_FEATHERBODY,=,0,WET_NOW,EXT_SELFCHGPARAMET,WUI_NOW,=,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,1,=,=,1,20,535,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""높은 곳에서 떨어졌을때 충격을 완화 시킨다.""","""""","""""","""""",""""""
SI_ACR_ACROBATIC_ANVILBLASTER,"""엔빌블래스터""","""Anvil Blaster""","""???????????""","""""","""""",1,1,JTYPE_EXPERT,JOB_ACROBAT,DIS_ACROBATIC,JOB_ACROBAT,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,_NONE,0,=,=,=,=,WT_ACROBAT,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_FAR,=,=,=,=,=,=,=,=,=,=,=,=,=,0,9,41,SR_AFTER,0,=,=,=,=,=,MTI_ACR_ACROBATIC_ANVILBLASTER,=,=,WET_NOW,EXT_SPECIALATK,WUI_TARGETINGOBJ,=,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,=,=,=,1,20,555,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""붙어있지 않고 떨어져 있는 적을 점프해서 짖밟은 후 진행방향으로 멀찍히 날아가 착지한다.""","""""","""""","""""",""""""
SI_ACR_ACROBATIC_AIRJUMP,"""에어점프""","""AirJump""","""????????""","""""","""""",1,1,JTYPE_EXPERT,JOB_ACROBAT,DIS_ACROBATIC,JOB_ACROBAT,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,=,2,=,=,=,=,=,=,=,=,=,0,15,41,SR_AFTER,0,=,=,=,=,=,MTI_ACR_ACROBATIC_AIRJUMP,=,0,WET_NOW,EXT_SELFCHGPARAMET,WUI_NOW,=,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,1,=,=,1,20,575,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""점프를 높게 하게 만들어 준다.""","""""","""""","""""",""""""
SI_ACR_ACROBATIC_ELUSION,"""일루션""","""Elusion""","""????????""","""""","""""",1,1,JTYPE_EXPERT,JOB_ACROBAT,DIS_ACROBATIC,JOB_ACROBAT,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,_NONE,0,=,=,=,AT_BLOW,WT_ACROBAT,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_SHORT,=,=,=,=,=,=,=,=,=,=,=,=,=,0,23,41,SR_AFTER,0,=,=,=,=,=,MTI_ACR_ACROBATIC_ELUSION,=,=,WET_NOW,EXT_SPECIALATK,WUI_TARGETINGOBJ,=,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,=,=,=,1,20,595,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""붙어있는 적을 발로 밀치면서 뒤로 멀리 튕겨간다.""","""""","""""","""""",""""""
SI_ACR_ACROBATIC_DOWNCAST,"""다운케스트""","""DownCast""","""????????""","""""","""""",1,1,JTYPE_EXPERT,JOB_ACROBAT,DIS_ACROBATIC,JOB_ACROBAT,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,0,_NONE,0,=,=,=,AT_BLOW,WT_ACROBAT,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_FAR,=,=,=,=,=,=,=,=,=,=,=,=,=,0,31,41,SR_AFTER,0,=,=,=,=,=,MTI_ACR_ACROBATIC_DOWNCAST,=,=,WET_NOW,EXT_SPECIALATK,WUI_TARGETINGOBJ,=,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,=,=,=,1,20,615,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""몸을 회전거꾸로 회전하면서 높이 튀어올라 회전하며 적을 찍고 적앞에 내려선다. 적은 바닥에서 고정시켜 움직이지 못하게 된다. 장거리 공격 유효""","""""","""""","""""",""""""
//,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SI_JES_YOYO_SKILL1,"""요요 스탭_01""","""Yoyo Skill1""","""???????1""","""""","""""",1,1,JTYPE_PRO,JOB_JESTER,DIS_YOYO,JOB_ACROBAT,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_YOYO,0,0,_NONE,0,=,=,AS_DIAGONAL,AT_SLASH,WT_EQUIP,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_FAR,=,=,=,=,=,=,=,=,=,=,=,=,=,0,1,41,=,=,=,=,=,=,=,MTI_JES_YOYO_SKILL1,=,=,WET_NOW,EXT_SPECIALATK,WUI_TARGETINGOBJ,SRO_DIRECT,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,=,=,=,1,20,635,1,10,CT_STEP,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""요요를 사용한 스탭스킬""","""""","""""","""""",""""""
SI_JES_YOYO_SKILL2,"""요요 서클_01""","""Yoyo Skill2""","""???????2""","""""","""""",1,1,JTYPE_PRO,JOB_JESTER,DIS_YOYO,JOB_ACROBAT,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_YOYO,0,0,_NONE,0,=,=,AS_DIAGONAL,AT_SLASH,WT_EQUIP,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_FAR,=,=,=,=,=,=,=,=,=,=,=,=,=,0,6,41,=,=,=,=,=,=,=,MTI_JES_YOYO_SKILL2,=,=,WET_NOW,EXT_SPECIALATK,WUI_TARGETINGOBJ,SRO_DIRECT,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,=,=,=,1,20,655,1,10,CT_CIRCLE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""요요를 사용한 서클스킬""","""""","""""","""""",""""""
SI_JES_YOYO_SKILL3,"""요요 피니쉬_01""","""Yoyo Skill3""","""???????3""","""""","""""",1,1,JTYPE_PRO,JOB_JESTER,DIS_YOYO,JOB_ACROBAT,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_YOYO,0,0,_NONE,0,=,=,AS_VERTICAL,AT_SLASH,WT_EQUIP,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_FAR,=,=,=,=,=,=,=,=,=,=,=,=,=,0,10,41,=,=,=,=,=,=,=,MTI_JES_YOYO_SKILL3,=,=,WET_NOW,EXT_SPECIALATK,WUI_TARGETINGOBJ,SRO_DIRECT,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,=,=,=,1,20,675,1,10,CT_FINISH,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""요요를 사용한 피니쉬스킬""","""""","""""","""""",""""""
SI_JES_YOYO_SKILL4,"""요요 스탭_02""","""Yoyo Skill7""","""???????7""","""""","""""",1,1,JTYPE_PRO,JOB_JESTER,DIS_YOYO,JOB_ACROBAT,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_YOYO,0,0,_NONE,0,=,=,AS_HORIZONTAL,AT_SLASH,WT_EQUIP,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_FAR,=,=,=,=,=,=,=,=,=,=,=,=,=,0,16,41,=,=,=,=,=,=,=,MTI_JES_YOYO_SKILL4,=,=,WET_NOW,EXT_SPECIALATK,WUI_TARGETINGOBJ,SRO_DIRECT,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,=,=,=,1,20,695,1,10,CT_STEP,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""요요를 사용한 스탭스킬""","""""","""""","""""",""""""
SI_JES_YOYO_SKILL5,"""요요 피니쉬_02""","""Yoyo Skill8""","""???????8""","""""","""""",1,1,JTYPE_PRO,JOB_JESTER,DIS_YOYO,JOB_ACROBAT,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_YOYO,0,0,_NONE,0,=,=,AS_DIAGONAL ,AT_SLASH,WT_EQUIP,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_FAR,=,=,=,=,=,=,=,=,=,=,=,=,=,0,21,41,=,=,=,=,=,=,=,MTI_JES_YOYO_SKILL5,=,=,WET_NOW,EXT_SPECIALATK,WUI_TARGETINGOBJ,SRO_DIRECT,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,=,=,=,1,20,715,1,10,CT_FINISH,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""요요를 사용한 피니쉬스킬""","""""","""""","""""",""""""
//,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SI_DAN_DANCE_SIDESTEP,"""사이드스탭""","""Sidestep""","""?????????""","""""","""""",1,1,JTYPE_PRO,JOB_DANCER,DIS_DANCE,JOB_ACROBAT,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,=,0,=,=,=,=,=,=,=,=,=,0,1,41,SR_AFTER,0,=,=,=,=,=,MTI_DAN_DANCE_SIDESTEP,0,=,WET_PARRY,EXT_ATTACKER,WUI_NOW,=,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,1,=,=,1,20,735,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""어떤 피하기라도 성공하게 되면 상대방의 연속된 공격은 카운터공격을 맞은것 처럼 종료된다.""","""""","""""","""""",""""""
SI_DAN_DANCE_QUICKPASS,"""퀵패스""","""Quckpass""","""???????""","""""","""""",1,1,JTYPE_PRO,JOB_DANCER,DIS_DANCE,JOB_ACROBAT,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,=,0,=,=,=,=,=,=,=,=,=,0,6,41,SR_AFTER,0,=,=,=,=,=,MTI_DAN_DANCE_QUICKPASS,0,0,WET_PARRY,EXT_SELFCHGPARAMET,WUI_NOW,=,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,1,=,=,1,20,755,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""어떠한 피하기라도 성공하게 되면 일정시간 타격 속도를 증가 시켜준다.""","""""","""""","""""",""""""
SI_DAN_DANCE_COUNTER,"""카운터""","""Counter""","""?????""","""""","""""",1,1,JTYPE_PRO,JOB_DANCER,DIS_DANCE,JOB_ACROBAT,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,=,0,=,=,=,=,=,=,=,=,=,0,10,41,SR_AFTER,0,=,=,=,=,=,MTI_DAN_DANCE_COUNTER,0,0,WET_PARRY,EXT_SELFCHGPARAMET,WUI_NOW,=,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,1,=,=,1,20,775,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""어떠한 피하기라도 성공하게 되면 일정시간 공격 데미지를 향상시킨다.""","""""","""""","""""",""""""
SI_DAN_DANCE_MISSING,"""미싱""","""Missing""","""??????""","""""","""""",1,1,JTYPE_PRO,JOB_DANCER,DIS_DANCE,JOB_ACROBAT,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,=,=,=,0,=,=,=,=,=,=,=,0,16,41,SR_AFTER,0,=,=,=,=,=,MTI_DAN_DANCE_MISSING,0,0,WET_ATK,EXT_ATTACKER,WUI_NOW,=,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,1,=,=,1,20,795,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""크게 헛휘두르게 유도하여 완벽히 공격 실패하여 일정시간 100% 공격이 성공하게 된다.""","""""","""""","""""",""""""
SI_DAN_DANCE_REFEATION,"""리펙션""","""Refeation""","""???????""","""""","""""",1,1,JTYPE_PRO,JOB_DANCER,DIS_DANCE,JOB_ACROBAT,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,21,41,SR_AFTER,0,=,=,=,=,=,MTI_DAN_DANCE_REFEATION,0,=,WET_ATK,EXT_ATTACKER,WUI_NOW,=,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,1,=,=,1,20,815,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""자신에게 온 직접공격을 적에게 되돌린다.""","""""","""""","""""",""""""
//,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SI_ASS_HEAL_HEALING,"""힐링""","""Heal""","""???""","""""","""""",1,1,JTYPE_EXPERT,JOB_ASSIST,DIS_HEAL,JOB_ASSIST,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_CHEERSTICK,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_RANGE,=,0,=,0,=,=,=,=,=,=,=,=,0,=,1,1,SR_BEFORE,0,=,=,XI_SKILL_ASS_HEAL_CASTING01,XI_SKILL_ASS_HEAL_HEALING01,=,MTI_ASS_HEAL_CASTING01,=,=,WET_NOW,EXT_ANOTHERWITH,WUI_TARGETINGOBJ,=,=,DST_INT,=,RT_HEAL,=,30,=,KT_MAGIC,0,0,0,0,0,0,=,=,1,=,=,1,20,835,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_AssHeaHealin.dds""","""HP(생명력)을 즉시 회복시켜줍니다.""","""""","""?象のHP（生命力）を素早く回復させるスキル。""","""""",""""""
SI_ASS_KNU_TAMPINGHOLE,"""탬핑홀""","""Tamping Hole""","""????????""","""""","""""",1,1,JTYPE_EXPERT,JOB_ASSIST,DIS_KNUCKLE,JOB_ASSIST,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_KNUCKLEHAMMER,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_SHORT,=,0,=,0,=,=,=,=,=,=,=,=,0,=,1,1,SR_AFTER,0,=,=,=,XI_SKILL_ASS_KNU_TAMPINGHOLE01,=,MTI_ASS_KNU_TAMPINGHOLE,=,=,WET_NOW,EXT_SPECIALATK,WUI_TARGETINGOBJ,SRO_DIRECT,=,DST_STA,=,RT_ATTACK,=,10,=,KT_SKILL,0,0,0,0,0,0,=,=,=,=,=,1,20,2035,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_AssKnuTampin.dds""","""너클해머를 이용하는 스킬로 너클해머에 순간 모든 정신을 집중시켜 적을 가격하게 됩니다. ""","""""","""ナックルハンマ?を利用するスキルで、攻?の瞬間すべての精神を集中させた一?を行う。""","""""",""""""
SI_ASS_HEAL_RESURRECTION,"""레저렉션""","""Resurrection""","""???????""","""""","""""",1,1,JTYPE_EXPERT,JOB_ASSIST,DIS_HEAL,JOB_ASSIST,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_CHEERSTICK,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_RANGE,=,=,=,=,=,=,=,=,=,=,=,=,0,=,6,6,SR_BEFORE,0,=,=,XI_SKILL_ASS_RES_CASTING01,XI_SKILL_ASS_HEAL_RESURRECTION01,=,MTI_ASS_RES_CASTING01,=,=,WET_NOW,EXT_ANOTHER,WUI_TARGETINGOBJ,=,=,DST_INT,=,RT_HEAL,=,10,=,KT_MAGIC,0,0,0,0,0,0,=,=,1,=,=,1,20,855,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_AssHeaResurr.dds""","""죽은 캐릭터를 다시 부활 시킵니다.""","""""","""??不能のキャラクタ?を復活させるスキル。""","""""",""""""
